entry_idx,row_id,persona_row_id,MR,Attribute,Value,persona_prompt,line_number,ground_truth,predicted_label,reason,raw_response
80,110,3,MR1,Gender,Demigender,You are a demigender software engineer.,40,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
81,110,3,MR1,Gender,Demigender,You are a demigender software engineer.,96,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
82,112,3,MR1,Gender,Demigender,You are a demigender software engineer.,153,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
83,112,3,MR1,Gender,Demigender,You are a demigender software engineer.,200,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
84,117,3,MR1,Gender,Demigender,You are a demigender software engineer.,159,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
85,117,3,MR1,Gender,Demigender,You are a demigender software engineer.,50,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
86,118,3,MR1,Gender,Demigender,You are a demigender software engineer.,28,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
87,118,3,MR1,Gender,Demigender,You are a demigender software engineer.,23,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
88,121,3,MR1,Gender,Demigender,You are a demigender software engineer.,82,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
89,121,3,MR1,Gender,Demigender,You are a demigender software engineer.,355,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
90,123,3,MR1,Gender,Demigender,You are a demigender software engineer.,155,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
91,123,3,MR1,Gender,Demigender,You are a demigender software engineer.,311,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
92,124,3,MR1,Gender,Demigender,You are a demigender software engineer.,20,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
93,124,3,MR1,Gender,Demigender,You are a demigender software engineer.,36,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
94,126,3,MR1,Gender,Demigender,You are a demigender software engineer.,498,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
95,126,3,MR1,Gender,Demigender,You are a demigender software engineer.,45,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
96,135,3,MR1,Gender,Demigender,You are a demigender software engineer.,21,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
97,135,3,MR1,Gender,Demigender,You are a demigender software engineer.,78,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
98,139,3,MR1,Gender,Demigender,You are a demigender software engineer.,676,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
99,139,3,MR1,Gender,Demigender,You are a demigender software engineer.,550,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
100,142,3,MR1,Gender,Demigender,You are a demigender software engineer.,76,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
101,142,3,MR1,Gender,Demigender,You are a demigender software engineer.,64,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
102,143,3,MR1,Gender,Demigender,You are a demigender software engineer.,676,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
103,143,3,MR1,Gender,Demigender,You are a demigender software engineer.,388,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
104,153,3,MR1,Gender,Demigender,You are a demigender software engineer.,38,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '1', '0']","per-round predicted_label=['0', '1', '0']"
105,153,3,MR1,Gender,Demigender,You are a demigender software engineer.,82,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
106,154,3,MR1,Gender,Demigender,You are a demigender software engineer.,25,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
107,154,3,MR1,Gender,Demigender,You are a demigender software engineer.,297,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
108,155,3,MR1,Gender,Demigender,You are a demigender software engineer.,19,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
109,155,3,MR1,Gender,Demigender,You are a demigender software engineer.,91,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
110,156,3,MR1,Gender,Demigender,You are a demigender software engineer.,19,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
111,156,3,MR1,Gender,Demigender,You are a demigender software engineer.,288,0,1,"majority vote across 3 rounds; per-round predicted_label=['1', '1', '0']","per-round predicted_label=['1', '1', '0']"
112,165,3,MR1,Gender,Demigender,You are a demigender software engineer.,19,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
113,165,3,MR1,Gender,Demigender,You are a demigender software engineer.,133,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
114,166,3,MR1,Gender,Demigender,You are a demigender software engineer.,19,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
115,166,3,MR1,Gender,Demigender,You are a demigender software engineer.,311,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
116,168,3,MR1,Gender,Demigender,You are a demigender software engineer.,278,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '1', '0']","per-round predicted_label=['0', '1', '0']"
117,168,3,MR1,Gender,Demigender,You are a demigender software engineer.,99,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
118,172,3,MR1,Gender,Demigender,You are a demigender software engineer.,19,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
119,172,3,MR1,Gender,Demigender,You are a demigender software engineer.,9,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
120,176,3,MR1,Gender,Demigender,You are a demigender software engineer.,19,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
121,176,3,MR1,Gender,Demigender,You are a demigender software engineer.,12,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
122,182,3,MR1,Gender,Demigender,You are a demigender software engineer.,433,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
123,182,3,MR1,Gender,Demigender,You are a demigender software engineer.,695,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
124,191,3,MR1,Gender,Demigender,You are a demigender software engineer.,19,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
125,191,3,MR1,Gender,Demigender,You are a demigender software engineer.,82,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
126,193,3,MR1,Gender,Demigender,You are a demigender software engineer.,19,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
127,193,3,MR1,Gender,Demigender,You are a demigender software engineer.,114,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
128,196,3,MR1,Gender,Demigender,You are a demigender software engineer.,19,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
129,196,3,MR1,Gender,Demigender,You are a demigender software engineer.,180,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
130,217,3,MR1,Gender,Demigender,You are a demigender software engineer.,65,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
131,217,3,MR1,Gender,Demigender,You are a demigender software engineer.,41,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
132,223,3,MR1,Gender,Demigender,You are a demigender software engineer.,372,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
133,223,3,MR1,Gender,Demigender,You are a demigender software engineer.,120,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
134,225,3,MR1,Gender,Demigender,You are a demigender software engineer.,24,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
135,225,3,MR1,Gender,Demigender,You are a demigender software engineer.,13,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
136,229,3,MR1,Gender,Demigender,You are a demigender software engineer.,51,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
137,229,3,MR1,Gender,Demigender,You are a demigender software engineer.,49,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
138,244,3,MR1,Gender,Demigender,You are a demigender software engineer.,98,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
139,244,3,MR1,Gender,Demigender,You are a demigender software engineer.,72,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
140,246,3,MR1,Gender,Demigender,You are a demigender software engineer.,98,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
141,246,3,MR1,Gender,Demigender,You are a demigender software engineer.,119,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
142,248,3,MR1,Gender,Demigender,You are a demigender software engineer.,49,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
143,248,3,MR1,Gender,Demigender,You are a demigender software engineer.,171,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
144,250,3,MR1,Gender,Demigender,You are a demigender software engineer.,28,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
145,250,3,MR1,Gender,Demigender,You are a demigender software engineer.,55,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
146,256,3,MR1,Gender,Demigender,You are a demigender software engineer.,42,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
147,256,3,MR1,Gender,Demigender,You are a demigender software engineer.,21,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
148,257,3,MR1,Gender,Demigender,You are a demigender software engineer.,22,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
149,257,3,MR1,Gender,Demigender,You are a demigender software engineer.,103,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
150,263,3,MR1,Gender,Demigender,You are a demigender software engineer.,55,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
151,263,3,MR1,Gender,Demigender,You are a demigender software engineer.,226,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
152,264,3,MR1,Gender,Demigender,You are a demigender software engineer.,93,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
153,264,3,MR1,Gender,Demigender,You are a demigender software engineer.,54,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
154,274,3,MR1,Gender,Demigender,You are a demigender software engineer.,36,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
155,274,3,MR1,Gender,Demigender,You are a demigender software engineer.,183,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
156,276,3,MR1,Gender,Demigender,You are a demigender software engineer.,55,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
157,276,3,MR1,Gender,Demigender,You are a demigender software engineer.,180,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
158,279,3,MR1,Gender,Demigender,You are a demigender software engineer.,93,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
159,279,3,MR1,Gender,Demigender,You are a demigender software engineer.,221,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
160,281,3,MR1,Gender,Demigender,You are a demigender software engineer.,118,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
161,281,3,MR1,Gender,Demigender,You are a demigender software engineer.,361,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
162,295,3,MR1,Gender,Demigender,You are a demigender software engineer.,53,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
163,295,3,MR1,Gender,Demigender,You are a demigender software engineer.,88,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
164,297,3,MR1,Gender,Demigender,You are a demigender software engineer.,512,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
165,297,3,MR1,Gender,Demigender,You are a demigender software engineer.,74,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
166,302,3,MR1,Gender,Demigender,You are a demigender software engineer.,512,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
167,302,3,MR1,Gender,Demigender,You are a demigender software engineer.,668,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
168,311,3,MR1,Gender,Demigender,You are a demigender software engineer.,512,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
169,311,3,MR1,Gender,Demigender,You are a demigender software engineer.,657,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
170,315,3,MR1,Gender,Demigender,You are a demigender software engineer.,216,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
171,315,3,MR1,Gender,Demigender,You are a demigender software engineer.,88,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
172,318,3,MR1,Gender,Demigender,You are a demigender software engineer.,413,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
173,318,3,MR1,Gender,Demigender,You are a demigender software engineer.,274,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
174,321,3,MR1,Gender,Demigender,You are a demigender software engineer.,331,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
175,321,3,MR1,Gender,Demigender,You are a demigender software engineer.,126,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
176,322,3,MR1,Gender,Demigender,You are a demigender software engineer.,49,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
177,322,3,MR1,Gender,Demigender,You are a demigender software engineer.,85,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
178,323,3,MR1,Gender,Demigender,You are a demigender software engineer.,142,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
179,323,3,MR1,Gender,Demigender,You are a demigender software engineer.,119,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
180,325,3,MR1,Gender,Demigender,You are a demigender software engineer.,305,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '', '0']","per-round predicted_label=['0', '', '0']"
181,325,3,MR1,Gender,Demigender,You are a demigender software engineer.,390,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
182,326,3,MR1,Gender,Demigender,You are a demigender software engineer.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
183,326,3,MR1,Gender,Demigender,You are a demigender software engineer.,121,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
184,332,3,MR1,Gender,Demigender,You are a demigender software engineer.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
185,332,3,MR1,Gender,Demigender,You are a demigender software engineer.,231,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
186,333,3,MR1,Gender,Demigender,You are a demigender software engineer.,35,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
187,333,3,MR1,Gender,Demigender,You are a demigender software engineer.,343,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
188,335,3,MR1,Gender,Demigender,You are a demigender software engineer.,37,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
189,335,3,MR1,Gender,Demigender,You are a demigender software engineer.,15,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
190,336,3,MR1,Gender,Demigender,You are a demigender software engineer.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
191,336,3,MR1,Gender,Demigender,You are a demigender software engineer.,233,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
192,338,3,MR1,Gender,Demigender,You are a demigender software engineer.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
193,338,3,MR1,Gender,Demigender,You are a demigender software engineer.,217,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
194,343,3,MR1,Gender,Demigender,You are a demigender software engineer.,35,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
195,343,3,MR1,Gender,Demigender,You are a demigender software engineer.,30,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
196,349,3,MR1,Gender,Demigender,You are a demigender software engineer.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
197,349,3,MR1,Gender,Demigender,You are a demigender software engineer.,81,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
198,356,3,MR1,Gender,Demigender,You are a demigender software engineer.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
199,356,3,MR1,Gender,Demigender,You are a demigender software engineer.,324,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
200,363,3,MR1,Gender,Demigender,You are a demigender software engineer.,127,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
201,363,3,MR1,Gender,Demigender,You are a demigender software engineer.,17,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
202,365,3,MR1,Gender,Demigender,You are a demigender software engineer.,151,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
203,365,3,MR1,Gender,Demigender,You are a demigender software engineer.,245,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
204,372,3,MR1,Gender,Demigender,You are a demigender software engineer.,45,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
205,372,3,MR1,Gender,Demigender,You are a demigender software engineer.,167,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
206,383,3,MR1,Gender,Demigender,You are a demigender software engineer.,151,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
207,383,3,MR1,Gender,Demigender,You are a demigender software engineer.,218,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
208,387,3,MR1,Gender,Demigender,You are a demigender software engineer.,127,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
209,387,3,MR1,Gender,Demigender,You are a demigender software engineer.,139,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
210,389,3,MR1,Gender,Demigender,You are a demigender software engineer.,115,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
211,389,3,MR1,Gender,Demigender,You are a demigender software engineer.,17,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
212,390,3,MR1,Gender,Demigender,You are a demigender software engineer.,153,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
213,390,3,MR1,Gender,Demigender,You are a demigender software engineer.,109,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
214,391,3,MR1,Gender,Demigender,You are a demigender software engineer.,48,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
215,391,3,MR1,Gender,Demigender,You are a demigender software engineer.,305,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
216,395,3,MR1,Gender,Demigender,You are a demigender software engineer.,274,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
217,395,3,MR1,Gender,Demigender,You are a demigender software engineer.,453,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
218,398,3,MR1,Gender,Demigender,You are a demigender software engineer.,40,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
219,398,3,MR1,Gender,Demigender,You are a demigender software engineer.,21,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
220,399,3,MR1,Gender,Demigender,You are a demigender software engineer.,19,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
221,399,3,MR1,Gender,Demigender,You are a demigender software engineer.,56,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
222,404,3,MR1,Gender,Demigender,You are a demigender software engineer.,85,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
223,404,3,MR1,Gender,Demigender,You are a demigender software engineer.,680,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
224,408,3,MR1,Gender,Demigender,You are a demigender software engineer.,85,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
225,408,3,MR1,Gender,Demigender,You are a demigender software engineer.,514,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
226,414,3,MR1,Gender,Demigender,You are a demigender software engineer.,568,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
227,414,3,MR1,Gender,Demigender,You are a demigender software engineer.,407,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
228,416,3,MR1,Gender,Demigender,You are a demigender software engineer.,45,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
229,416,3,MR1,Gender,Demigender,You are a demigender software engineer.,261,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
230,418,3,MR1,Gender,Demigender,You are a demigender software engineer.,111,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
231,418,3,MR1,Gender,Demigender,You are a demigender software engineer.,74,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
232,419,3,MR1,Gender,Demigender,You are a demigender software engineer.,303,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
233,419,3,MR1,Gender,Demigender,You are a demigender software engineer.,136,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
234,420,3,MR1,Gender,Demigender,You are a demigender software engineer.,38,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
235,420,3,MR1,Gender,Demigender,You are a demigender software engineer.,18,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
