entry_idx,row_id,persona_row_id,MR,Attribute,Value,persona_prompt,line_number,ground_truth,predicted_label,reason,raw_response
661,1218,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,83,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
662,1222,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,59,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
663,1222,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,133,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
664,1225,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,457,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
665,1225,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,625,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
666,1233,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,457,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
667,1233,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,611,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
668,1240,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,389,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
669,1240,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,21,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
670,1244,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,24,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
671,1244,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,62,0,0,"majority vote across 3 rounds; per-round predicted_label=['1', '0', '0']","per-round predicted_label=['1', '0', '0']"
672,1251,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,392,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
673,1251,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,42,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
674,1252,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,26,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
675,1252,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,216,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
676,1255,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,39,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
677,1255,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,44,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
678,1260,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,39,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
679,1260,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,34,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
680,1265,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,22,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
681,1265,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,28,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
682,1266,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,125,1,0,"majority vote across 3 rounds; per-round predicted_label=['1', '0', '0']","per-round predicted_label=['1', '0', '0']"
683,1266,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,81,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
684,1267,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,117,1,1,"majority vote across 3 rounds; per-round predicted_label=['0', '1', '1']","per-round predicted_label=['0', '1', '1']"
685,1267,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,62,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '1', '0']","per-round predicted_label=['0', '1', '0']"
686,1268,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,41,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
687,1268,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,273,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
688,1274,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,170,1,1,"majority vote across 3 rounds; per-round predicted_label=['1', '1', '1']","per-round predicted_label=['1', '1', '1']"
689,1274,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,102,0,1,"majority vote across 3 rounds; per-round predicted_label=['1', '1', '1']","per-round predicted_label=['1', '1', '1']"
690,1278,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,280,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
691,1278,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,68,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
692,1279,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,132,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
693,1279,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,77,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
694,1280,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,90,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
695,1280,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,59,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
696,1287,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,81,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
697,1287,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,41,0,0,"majority vote across 3 rounds; per-round predicted_label=['1', '0', '0']","per-round predicted_label=['1', '0', '0']"
698,1288,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,86,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
699,1288,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,75,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
700,1290,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,197,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '1']","per-round predicted_label=['0', '0', '1']"
701,1290,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,3,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
702,1291,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,209,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
703,1291,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,479,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
704,1295,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,27,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
705,1295,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,648,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
706,1300,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,209,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
707,1300,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,103,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
708,1301,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,29,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
709,1301,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,79,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '1']","per-round predicted_label=['0', '0', '1']"
710,1310,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,520,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
711,1310,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,219,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
712,1312,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,28,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
713,1312,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,34,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
714,1313,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,113,1,1,"majority vote across 3 rounds; per-round predicted_label=['0', '1', '1']","per-round predicted_label=['0', '1', '1']"
715,1313,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,68,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
716,1314,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,214,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
717,1314,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,136,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
718,1316,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,70,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
719,1316,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,524,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
720,1317,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,19,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
721,1317,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,415,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
722,1319,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,137,1,0,"majority vote across 3 rounds; per-round predicted_label=['1', '0', '0']","per-round predicted_label=['1', '0', '0']"
723,1319,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,36,0,0,"majority vote across 3 rounds; per-round predicted_label=['1', '0', '0']","per-round predicted_label=['1', '0', '0']"
724,1320,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,116,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
725,1320,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,127,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
726,1323,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,21,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
727,1323,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,25,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
728,1327,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,32,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
729,1327,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,191,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
730,1329,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,26,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
731,1329,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,42,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
732,1330,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,26,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
733,1330,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,115,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
734,1332,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,146,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
735,1332,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,140,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
736,1333,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,21,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
737,1333,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,27,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
738,1336,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,42,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
739,1336,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,84,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
740,1339,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,41,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
741,1339,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,359,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
742,1345,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,52,1,1,"majority vote across 3 rounds; per-round predicted_label=['1', '1', '1']","per-round predicted_label=['1', '1', '1']"
743,1345,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,71,0,1,"majority vote across 3 rounds; per-round predicted_label=['1', '1', '1']","per-round predicted_label=['1', '1', '1']"
744,1347,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,26,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
745,1347,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,3,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
746,1350,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,35,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
747,1350,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,580,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
748,1351,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,35,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
749,1351,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,78,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
750,1352,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,27,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
751,1352,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,484,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
752,1353,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,27,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
753,1353,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,344,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
754,1356,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,40,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
755,1356,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,55,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '1', '0']","per-round predicted_label=['0', '1', '0']"
756,1357,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,26,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
757,1357,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,18,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
758,1360,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,29,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
759,1360,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,17,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
760,1361,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,243,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
761,1361,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,30,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
762,1362,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,24,1,1,"majority vote across 3 rounds; per-round predicted_label=['1', '1', '1']","per-round predicted_label=['1', '1', '1']"
763,1362,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,7,0,1,"majority vote across 3 rounds; per-round predicted_label=['1', '1', '1']","per-round predicted_label=['1', '1', '1']"
764,1364,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
765,1364,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,148,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
766,1365,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,96,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
767,1365,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,21,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
768,1366,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,27,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
769,1366,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,286,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
770,1368,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,88,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
771,1368,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,161,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
772,1372,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,26,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
773,1372,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,56,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
774,1374,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,27,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
775,1374,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,361,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
776,1375,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,26,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
777,1375,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,57,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
778,1376,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,21,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
779,1376,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,190,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
780,1377,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,43,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
781,1377,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,274,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
782,1379,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,22,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
783,1379,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,542,0,0,"majority vote across 3 rounds; per-round predicted_label=['1', '0', '0']","per-round predicted_label=['1', '0', '0']"
784,1380,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,22,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
785,1380,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,527,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
786,1382,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,21,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
787,1382,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,74,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
788,1383,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
789,1383,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,14,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
790,1384,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
791,1384,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,26,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
792,1385,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,32,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
793,1385,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,340,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
794,1388,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,21,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
795,1388,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,57,0,1,"majority vote across 3 rounds; per-round predicted_label=['0', '1', '1']","per-round predicted_label=['0', '1', '1']"
796,1389,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,35,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
797,1389,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,329,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
798,1399,1,MR6,ReviewStyle,BigPicture,You are a software engineer. Your review style is big picture.,26,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
